budget,revenue,runtime,vote_average,release_timespan,popularity_scaled, 10402, 10749, 10751, 10752, 10769, 10770, 12, 14, 16, 18, 27, 28, 35, 36, 37, 53, 80, 878, 9648, 99
30000000.0,373554033.0,81.0,7.7,23.0,3.0886278587514493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65000000.0,262797249.0,104.0,6.9,23.0,2.8341269853823707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16000000.0,81452156.0,127.0,6.1,23.0,1.3505363459023332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60000000.0,187436818.0,170.0,7.7,23.0,2.8861923139529835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35000000.0,64350171.0,106.0,5.5,23.0,1.654713335703311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58000000.0,352194034.0,130.0,6.6,23.0,2.686897110340591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62000000.0,107879496.0,106.0,6.5,23.0,1.843473133581103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44000000.0,13681765.0,192.0,7.1,23.0,1.62767068069516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
98000000.0,10017322.0,119.0,5.7,23.0,1.9857456457179523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52000000.0,116112375.0,178.0,7.8,23.0,2.3162304699364564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16500000.0,135000000.0,136.0,7.2,23.0,2.367732834769033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4000000.0,4300000.0,98.0,6.5,23.0,2.2001742228515435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30000000.0,212385533.0,90.0,6.1,23.0,2.10479832390462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60000000.0,35431113.0,103.0,5.4,23.0,1.9930535158210605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30250000.0,115101622.0,105.0,6.4,23.0,2.5392060546279005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50000000.0,30303072.0,132.0,6.0,23.0,2.403871832080461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3600000.0,49800000.0,112.0,7.1,23.0,2.3352482948977205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000000.0,27400000.0,100.0,6.6,23.0,2.161174166792053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18000000.0,1738611.0,108.0,7.6,23.0,2.2846678332749306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29500000.0,168840000.0,129.0,7.4,23.0,2.5093801326801564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30000000.0,254134910.0,89.0,6.0,23.0,2.667558985202008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11000000.0,39363635.0,122.0,7.3,23.0,1.9302622133486451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000000.0,122195920.0,101.0,5.4,23.0,2.3860193965447114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20000000.0,21284514.0,106.0,6.7,23.0,2.3464566089935235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000000.0,23574130.0,116.0,6.5,23.0,1.5009520735931987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33000000.0,327311859.0,127.0,8.1,23.0,2.915466999447717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55000000.0,346079773.0,81.0,6.7,23.0,2.5862643398179226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000.0,23341568.0,106.0,8.1,23.0,2.7913163847133475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000.0,6700000.0,95.0,6.7,23.0,2.7662646423340864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3500000.0,28215918.0,91.0,7.0,23.0,2.678940597955644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19000000.0,25836616.0,108.0,6.9,22.0,2.73040857929084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50000000.0,11534477.0,91.0,4.1,23.0,1.777021902826269,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15000000.0,2042530.0,90.0,3.9,22.0,1.0771989849287713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20000000.0,5781885.0,108.0,6.1,23.0,2.5462249917093054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8000000.0,529766.0,116.0,6.7,23.0,1.5010013372190316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38000000.0,10300000.0,129.0,6.3,22.0,2.258487322306146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8169363.0,8175346.0,90.0,6.1,23.0,1.9240429376856818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47000000.0,12379402.0,104.0,5.7,22.0,2.554598976599033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14000000.0,19800000.0,100.0,4.5,23.0,2.205096512196248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50000000.0,150270147.0,108.0,5.7,22.0,2.7052212701141944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7000000.0,560069.0,91.0,6.8,22.0,1.9322213115436344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12000000.0,41205099.0,92.0,6.5,22.0,2.2609570445329137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24000000.0,182016617.0,135.0,7.3,23.0,1.7835722115808552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72000000.0,210000000.0,177.0,7.7,23.0,3.032794360472247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1300000.0,28262574.0,114.0,8.1,42.0,2.6456578552819363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7500000.0,32392047.0,91.0,6.5,23.0,2.510759402164022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25000000.0,6278139.0,113.0,5.1,23.0,0.4202959192598569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40000000.0,70100000.0,117.0,5.4,26.0,1.872875907938357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7000000.0,14702438.0,92.0,6.3,22.0,1.7190253221750915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50000000.0,9851610.0,95.0,5.1,23.0,2.4352713661056526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31000000.0,185260553.0,117.0,6.7,22.0,1.8717529449204864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19000000.0,141407024.0,118.0,6.5,23.0,2.22593987398086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4000000.0,851545.0,113.0,6.0,23.0,-0.08017154930659658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52000000.0,355237933.0,140.0,7.3,23.0,2.9318051388149944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000000.0,31596911.0,139.0,6.5,23.0,2.321755069228346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100000000.0,336529144.0,121.0,5.2,23.0,2.589368311597716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000000.0,1275000.0,83.0,6.8,23.0,2.444791610177336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11000000.0,178104.0,91.0,5.9,23.0,1.6848340260058852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50000000.0,287928194.0,100.0,6.0,23.0,2.550424300796433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000000.0,13071518.0,128.0,6.8,23.0,1.5171015464589817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50000000.0,152022101.0,109.0,5.0,23.0,1.9824588890722437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53000000.0,157387195.0,116.0,7.0,23.0,2.158410403756748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7000000.0,25405445.0,104.0,6.8,23.0,1.938807556686014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27000000.0,16140822.0,102.0,6.3,23.0,1.5360350454814231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90000000.0,366101666.0,128.0,6.9,23.0,2.7172646176725186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55000000.0,127600435.0,134.0,5.9,23.0,2.719869279807428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20000000.0,7563728.0,107.0,6.2,23.0,2.6953376715549493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25000000.0,19075720.0,97.0,5.5,23.0,2.460944162258112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90000000.0,113493481.0,96.0,5.4,23.0,2.102280608246342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1500000.0,7412216.0,91.0,6.8,23.0,1.5847090591870443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500000.0,1148752.0,89.0,7.2,23.0,2.3084010474951766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000000.0,2122561.0,94.0,6.8,23.0,2.110876010942138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000.0,66000000.0,92.0,5.2,23.0,1.9493651735782616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,95.0,6.4,23.0,0.9026241683742712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22000000.0,110627965.0,114.0,5.6,23.0,2.5880904481146385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150000.0,472370.0,94.0,5.8,23.0,0.1527545628521916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.0,16.0,98.0,6.4,23.0,2.321173552113728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50000000.0,10382407.0,135.0,5.5,23.0,1.9098563815459308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45000000.0,20350754.0,128.0,4.9,23.0,2.862336586006832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7000000.0,8349430.0,112.0,7.2,23.0,1.714328597738929,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35000000.0,113374103.0,108.0,5.5,23.0,2.6021595449447386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42000000.0,7959291.0,145.0,6.8,23.0,2.417970144672561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14000000.0,5780000.0,99.0,4.6,23.0,0.5990666943724167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000000.0,104324083.0,100.0,5.6,23.0,2.0136017742884595,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20000000.0,50012507.0,103.0,6.5,23.0,2.27373685524175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175000000.0,264218220.0,135.0,5.9,23.0,2.8264365510242326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2800000.0,2616503.0,135.0,6.7,24.0,0.9107043570982614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2500000.0,5535405.0,105.0,7.7,23.0,2.4252432481430684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000000.0,26488734.0,89.0,6.2,23.0,1.8928281882882096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21000000.0,23450000.0,115.0,6.3,23.0,1.1086645945196707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27000.0,3151130.0,92.0,7.4,24.0,2.3526474951444705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25000000.0,22200000.0,97.0,6.3,24.0,2.0067275590096103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000.0,214015089.0,123.0,5.9,24.0,2.469136620627349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000000.0,247275374.0,107.0,6.5,24.0,2.286918815197002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18000000.0,5887457.0,127.0,7.3,24.0,2.46132732975743,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15000000.0,12201255.0,103.0,5.0,23.0,2.1019567855224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700000.0,7830611.0,171.0,7.7,24.0,2.248831933512314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000000.0,3049135.0,99.0,6.9,24.0,2.244748543389653,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10500000.0,26325256.0,113.0,6.0,23.0,0.989006478188226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60000000.0,223664608.0,123.0,7.2,24.0,2.482420645571936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14000000.0,2474000.0,139.0,5.2,23.0,0.4675368392194346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60000000.0,37000000.0,109.0,4.7,24.0,1.903630992199028,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11000000.0,775398007.0,121.0,8.1,41.0,3.741227495809927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000.0,21665468.0,105.0,6.6,26.0,1.4173285307821633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000000.0,160638883.0,133.0,7.2,24.0,2.501357833933996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000.0,7603766.0,106.0,6.4,23.0,2.0410288819634217,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45000000.0,112006296.0,123.0,6.1,24.0,2.6594027367506747,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.0,5.0,95.0,5.6,23.0,0.1286271363951681,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31000000.0,106683817.0,112.0,6.1,24.0,1.7801855827881563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34000000.0,50282766.0,119.0,6.9,24.0,2.4183087651718864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000000.0,189859560.0,127.0,6.4,23.0,2.615674936883284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16000000.0,45284974.0,110.0,8.2,24.0,3.0193183717440144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11000000.0,2832826.0,113.0,6.6,23.0,0.3601496999755698,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8000000.0,213928762.0,154.0,8.3,24.0,4.948406891911327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
400000.0,152322.0,105.0,6.1,26.0,0.4938556447308954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32000000.0,18552460.0,107.0,6.2,23.0,2.0211514583316665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22000000.0,12400000.0,108.0,6.4,23.0,1.2225591039601564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000.0,11300653.0,133.0,5.3,24.0,1.8340896059299647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000.0,9771658.0,89.0,6.5,24.0,2.187226091990309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45000000.0,170362582.0,110.0,5.5,24.0,2.3406689101258884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55000000.0,196567262.0,121.0,6.8,24.0,2.589936410752524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22000000.0,189833357.0,97.0,6.3,24.0,2.268554981330745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000000.0,28341469.0,142.0,8.5,24.0,3.9444011887004913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000.0,4064495.0,98.0,5.5,23.0,2.028422814858319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38000000.0,120000000.0,118.0,6.4,24.0,2.0925685048580487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6000000.0,12000000.0,98.0,5.4,23.0,1.050846100056716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11000000.0,10032765.0,118.0,7.5,25.0,2.34102665653524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000.0,24048000.0,106.0,5.4,23.0,1.6464251717467169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17000000.0,182057016.0,103.0,6.5,23.0,2.758972376633676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3000000.0,15119639.0,106.0,6.9,24.0,1.6591508887766118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000.0,107217396.0,86.0,6.4,24.0,2.4201865121591526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5000000.0,1862805.0,139.0,7.0,26.0,2.4246429784461045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62000000.0,215887717.0,141.0,6.4,24.0,2.016667462997744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45000000.0,117615211.0,119.0,6.4,24.0,2.7254859118129904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000.0,94000000.0,102.0,7.3,24.0,2.7599679138333766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46000000.0,341631208.0,91.0,5.0,24.0,2.709355082707114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55000000.0,677945399.0,142.0,8.2,24.0,3.877580493666835,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6000000.0,254700832.0,117.0,6.6,24.0,2.1961512237204937,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45000000.0,61947267.0,123.0,5.3,24.0,1.2728103837556999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45000000.0,788241776.0,89.0,8.0,24.0,3.0729599920915027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000.0,4858139.0,140.0,6.0,25.0,1.7372191545852742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14000000.0,18090181.0,112.0,6.4,24.0,2.28853910838968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
